Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
32856,39.0329,,6.78E-16,1.40E-15,,7.97E-16,2.11E-16
32863,39.0412,,9.64E-17,1.80E-16,,1.06E-16,1.84E-17
32883,39.065,,3.08E-17,1.04E-16,,,
32886,39.0686,,1.25E-16,2.62E-16,,1.07E-16,2.33E-17
32889,39.0721,,,1.62E-16,,,
32898,39.0828,,1.71E-16,3.65E-16,,1.91E-16,4.13E-17
32932,39.1232,,1.56E-16,3.20E-16,,1.63E-16,4.15E-17
32940,39.1327,,7.80E-16,1.28E-15,1.39E-17,7.65E-16,2.04E-16
32963,39.16,,1.98E-15,3.59E-15,2.15E-17,1.72E-15,5.41E-16
32983,39.1838,,,6.48E-17,,,
33024,39.2325,,2.85E-17,,,,
33051,39.2646,,2.93E-17,1.09E-16,,7.05E-17,
33090,39.3109,,1.25E-15,2.19E-15,1.24E-17,1.29E-15,3.31E-16
33150,39.3822,,,4.94E-17,,,
33155,39.3881,,5.63E-16,1.09E-15,,4.60E-16,
33156,39.3893,,,,9.55E-18,,1.21E-16
33162,39.3965,,7.74E-17,1.86E-16,,5.83E-17,2.18E-17
33216,39.4606,,1.95E-16,4.32E-16,9.16E-18,1.91E-16,5.41E-17
33221,39.4665,,3.51E-17,,,,
33229,39.4761,,1.47E-16,2.81E-16,,1.90E-16,5.26E-17
33240,39.4891,,4.06E-16,7.21E-16,,3.75E-16,6.63E-17
33276,39.5319,,1.04E-16,3.14E-16,,1.30E-16,2.96E-17
33332,39.5984,,,8.75E-17,,,
33377,39.6519,,2.65E-16,4.14E-16,,2.14E-16,7.53E-17
33390,39.6673,,3.59E-16,7.22E-16,,4.11E-16,8.25E-17
33397,39.6756,,7.21E-17,1.06E-16,,9.39E-17,
33401,39.6804,,2.07E-16,4.00E-16,,2.41E-16,5.27E-17
33508,39.8075,,,4.51E-17,,,
33519,39.8206,,,6.27E-17,,,
33565,39.8752,,1.53E-16,2.96E-16,,1.31E-16,4.59E-17
33593,39.9085,,6.64E-17,1.38E-16,,6.32E-17,1.85E-17
33615,39.9346,,1.20E-15,2.53E-15,1.61E-17,1.31E-15,2.88E-16
33630,39.9524,,4.16E-17,7.03E-17,,,
33680,40.0118,,1.36E-16,1.61E-16,,7.68E-17,2.02E-17
33808,40.1639,,5.78E-16,1.20E-15,1.30E-17,6.80E-16,1.42E-16
33847,40.2102,,,4.84E-17,,,
33873,40.2411,,3.91E-17,1.28E-16,,,
33902,40.2756,,5.86E-17,2.22E-16,,4.90E-17,
33905,40.2791,,2.34E-16,4.61E-16,,3.14E-16,7.45E-17
33923,40.3005,,,6.45E-17,,,
34033,40.4312,,5.14E-17,5.60E-17,,,
34050,40.4514,,1.02E-16,1.91E-16,,9.04E-17,2.75E-17
34072,40.4775,,,5.63E-17,,,
34109,40.5215,,1.69E-16,4.42E-16,,1.65E-16,4.58E-17
34119,40.5334,,,3.97E-17,,,
34151,40.5714,,2.83E-15,5.67E-15,1.89E-17,2.90E-15,6.56E-16
34163,40.5856,,2.99E-16,5.51E-16,,3.49E-16,6.49E-17
34188,40.6153,,3.89E-16,6.83E-16,,3.25E-16,6.16E-17
34192,40.6201,,9.32E-17,1.87E-16,,9.15E-17,
34205,40.6355,,,5.64E-17,,,
34218,40.651,,2.37E-16,4.58E-16,9.30E-18,1.21E-16,3.24E-17
34249,40.6878,,4.21E-17,9.88E-17,,,
34261,40.7021,,1.95E-16,4.48E-16,,2.77E-16,4.58E-17
34383,40.847,,7.82E-16,1.42E-15,,7.71E-16,1.97E-16
34406,40.8743,,,3.77E-17,,,
34427,40.8993,,8.33E-17,1.67E-16,,,
34436,40.91,,3.47E-16,6.61E-16,,2.89E-16,8.14E-17
34472,40.9527,,1.11E-16,1.81E-16,,6.63E-17,3.63E-17
34479,40.9611,,,9.41E-17,,,
34509,40.9967,,2.18E-15,4.45E-15,4.07E-17,2.27E-15,6.30E-16
34520,41.0098,,2.51E-16,4.94E-16,,2.35E-16,6.07E-17
34525,41.0157,,1.31E-16,1.54E-16,,6.20E-17,2.13E-17
34555,41.0513,,,5.68E-17,,,
34569,41.068,,1.41E-16,2.84E-16,,1.66E-16,1.99E-17
34582,41.0834,,5.52E-17,1.38E-16,,1.06E-16,
34627,41.1369,,,7.78E-16,,3.47E-16,9.21E-17
34628,41.1381,,4.01E-16,,,,
34663,41.1796,,8.23E-17,1.51E-16,,8.86E-17,2.02E-17
34672,41.1903,,5.19E-17,1.01E-16,,,
34695,41.2177,,,4.26E-17,,,
34703,41.2272,,,3.76E-17,,,
34728,41.2569,,5.82E-17,1.07E-16,,5.31E-17,
34768,41.3044,,,3.72E-17,,,
34806,41.3495,,9.93E-17,1.86E-16,,8.33E-17,
34831,41.3792,,,4.10E-17,,,
34870,41.4256,,3.13E-17,,,,
34892,41.4517,,3.06E-17,5.87E-17,,,
34901,41.4624,,,6.36E-17,,,1.92E-17
34920,41.485,,9.82E-17,2.12E-16,,1.45E-16,3.55E-17
34934,41.5016,,2.47E-16,4.54E-16,,2.78E-16,9.68E-17
34961,41.5337,,4.20E-16,8.79E-16,,4.59E-16,9.95E-17
35013,41.5954,,,4.63E-17,,,
35103,41.7024,,8.70E-16,1.33E-15,1.65E-17,6.44E-16,1.64E-16
35112,41.7131,,4.22E-16,9.29E-16,,4.47E-16,1.25E-16
35148,41.7558,,,3.82E-17,,,
35179,41.7927,,5.44E-16,1.04E-15,,5.91E-16,1.03E-16
35188,41.8033,,3.95E-17,8.00E-17,,,
35284,41.9174,,2.92E-17,7.07E-17,,,
35304,41.9412,,3.29E-17,1.03E-16,,,
35353,41.9994,,1.21E-15,2.45E-15,3.15E-17,1.09E-15,3.18E-16
35369,42.0184,,2.44E-16,6.17E-16,9.53E-18,2.97E-16,8.01E-17
35376,42.0267,,1.00E-16,3.41E-16,,1.06E-16,3.82E-17
35380,42.0314,,8.40E-17,1.22E-16,,6.89E-17,
35432,42.0932,,2.53E-16,4.82E-16,,1.69E-16,8.21E-17
35435,42.0968,,,4.82E-17,,,
35445,42.1087,,1.73E-16,4.56E-16,,2.33E-16,6.23E-17
35450,42.1146,,,4.65E-17,,,
35526,42.2049,,2.46E-16,4.36E-16,,1.96E-16,8.03E-17
35615,42.3106,,1.86E-16,2.94E-16,,2.16E-16,3.70E-17
35641,42.3415,,4.38E-16,9.41E-16,8.49E-18,5.59E-16,1.23E-16
35659,42.3629,,4.29E-17,6.80E-17,,6.94E-17,
35664,42.3688,,3.58E-15,7.66E-15,4.53E-17,3.77E-15,1.02E-15
35758,42.4805,,5.30E-16,9.26E-16,,3.70E-16,1.09E-16
35862,42.6041,,9.68E-17,2.10E-16,,8.30E-17,3.77E-17
35890,42.6373,,3.50E-17,5.76E-17,,,1.75E-17
35923,42.6765,,,5.20E-17,,,
35938,42.6943,,5.16E-17,8.69E-17,,6.59E-17,1.82E-17
35948,42.7062,,2.62E-16,6.19E-16,8.91E-18,2.94E-16,9.95E-17
35975,42.7383,,7.24E-17,2.21E-16,,6.95E-17,4.11E-17
36014,42.7846,,1.12E-16,2.15E-16,,5.13E-17,3.64E-17
36055,42.8333,,7.34E-17,1.11E-16,,4.88E-17,
36085,42.869,,1.58E-16,1.79E-16,,1.33E-16,2.32E-17
36137,42.9308,,2.02E-16,5.04E-16,8.96E-18,2.57E-16,7.12E-17
36158,42.9557,,1.02E-16,3.39E-16,,1.31E-16,4.27E-17
36221,43.0305,,2.72E-15,5.50E-15,5.22E-17,2.92E-15,6.45E-16
36426,43.2741,,,3.95E-17,,,
36483,43.3418,,4.55E-17,1.22E-16,,,
36493,43.3537,,1.07E-16,2.40E-16,,9.51E-17,1.85E-17
36500,43.362,,4.48E-17,5.35E-17,,5.23E-17,3.07E-17
36559,43.4321,,3.50E-17,4.85E-17,,,
36575,43.4511,,4.46E-17,1.15E-16,,,
36600,43.4808,,4.87E-17,1.11E-16,,,
36624,43.5093,,1.22E-16,1.83E-16,,1.12E-16,4.38E-17
36634,43.5212,,,5.57E-17,,,
36659,43.5509,,,4.28E-17,,,
36717,43.6198,,1.11E-16,1.64E-16,,,2.01E-17
36753,43.6626,,8.65E-17,1.16E-16,,6.57E-17,
36772,43.6851,,3.98E-17,1.07E-16,,,
36775,43.6887,,5.58E-17,1.18E-16,,,
36856,43.7849,,5.24E-17,1.41E-16,,6.40E-17,3.65E-17
36865,43.7956,,8.26E-17,2.02E-16,,6.70E-17,
36866,43.7968,,,,,,4.57E-17
36870,43.8016,,1.68E-16,3.32E-16,,1.69E-16,4.06E-17
36916,43.8562,,8.41E-17,1.96E-16,,,
36933,43.8764,,6.00E-17,,,,
36934,43.8776,,,8.77E-17,,,
36954,43.9014,,,7.43E-17,,,
36955,43.9025,,2.94E-17,,,,
36961,43.9097,,9.75E-16,1.73E-15,,1.09E-15,2.78E-16
36984,43.937,,,1.16E-16,,,
36985,43.9382,,,,,1.18E-16,
36997,43.9524,,1.03E-16,1.65E-16,,,
37023,43.9833,,1.16E-15,2.44E-15,9.80E-18,1.23E-15,3.30E-16
37030,43.9916,,,5.15E-17,,,
37050,44.0154,,6.17E-16,1.26E-15,,6.19E-16,1.40E-16
37076,44.0463,,,2.82E-16,,,
37077,44.0475,,1.36E-16,,,8.85E-17,3.28E-17
37148,44.1318,,3.30E-17,6.33E-17,,,
37163,44.1496,,,4.45E-17,,,
37166,44.1532,,,4.23E-17,,,
37175,44.1639,,3.39E-17,7.26E-17,,,
37201,44.1948,,3.38E-17,9.58E-17,,,1.91E-17
37240,44.2411,,2.26E-15,4.65E-15,3.62E-17,2.48E-15,6.03E-16
37304,44.3172,,1.72E-16,3.35E-16,,2.23E-16,
37347,44.3682,,4.34E-17,1.26E-16,,5.53E-17,3.00E-17
37357,44.3801,,2.19E-16,4.53E-16,,2.32E-16,4.83E-17
37386,44.4146,,,9.25E-17,,,
37449,44.4894,,4.50E-17,7.38E-17,,,
37478,44.5239,,9.51E-17,2.49E-16,,1.62E-16,2.61E-17
37485,44.5322,,5.01E-16,7.87E-16,,3.72E-16,8.61E-17
37486,44.5334,,,,6.67E-16,,
37531,44.5868,,9.64E-17,1.46E-16,,1.18E-16,1.95E-17
37580,44.645,,1.66E-15,2.99E-15,1.11E-17,1.73E-15,4.76E-16
37638,44.7139,,3.98E-17,7.24E-17,,,
37667,44.7484,,1.03E-16,,,,2.61E-17
37668,44.7496,,,2.50E-16,,1.63E-16,
37716,44.8066,,,1.86E-16,,,
37734,44.828,,,4.10E-17,,,
37773,44.8743,,,6.25E-17,,4.86E-17,
37802,44.9088,,6.81E-17,1.02E-16,,5.84E-17,1.82E-17
37858,44.9753,,3.78E-16,6.31E-16,2.04E-17,2.95E-16,8.46E-17
37861,44.9789,,,6.35E-17,,,
37872,44.9919,,7.31E-17,1.70E-16,,8.37E-17,
37876,44.9967,,7.80E-16,1.55E-15,1.68E-17,8.29E-16,2.01E-16
37911,45.0383,,2.00E-15,4.55E-15,1.06E-17,2.25E-15,5.96E-16
37963,45.1,,9.51E-16,1.66E-15,1.75E-17,6.54E-16,2.00E-16
38025,45.1737,,6.48E-16,1.15E-15,9.25E-18,6.02E-16,1.67E-16
38087,45.2474,,2.98E-17,,,,1.77E-17
38106,45.2699,,3.57E-16,6.54E-16,,1.80E-16,4.64E-17
38113,45.2782,,1.95E-16,4.79E-16,,2.33E-16,7.42E-17
38116,45.2818,,4.98E-17,6.37E-17,,5.75E-17,
38128,45.2961,,3.09E-16,5.95E-16,9.01E-18,2.35E-16,6.41E-17
38187,45.3662,,1.69E-16,3.66E-16,,1.25E-16,4.47E-17
38247,45.4374,,,4.15E-17,,,
38300,45.5004,,1.83E-15,3.59E-15,2.92E-17,1.96E-15,5.25E-16
38327,45.5325,,8.25E-17,8.95E-17,,1.12E-16,2.75E-17
38386,45.6026,,1.77E-16,3.87E-16,,1.56E-16,3.92E-17
38417,45.6394,,3.22E-17,6.07E-17,,,
38421,45.6441,,4.16E-17,4.96E-17,,,
38431,45.656,,7.98E-17,1.63E-16,,1.35E-16,
38434,45.6596,,3.08E-17,,,,
38472,45.7047,,3.07E-16,7.27E-16,,4.16E-16,9.86E-17
38490,45.7261,,8.47E-17,1.78E-16,,9.44E-17,3.17E-17
38524,45.7665,,,7.14E-17,,,
38540,45.7855,,5.57E-17,6.49E-17,,,
38577,45.8295,,3.80E-17,4.53E-17,,,
38580,45.833,,1.94E-16,3.84E-16,,1.80E-16,5.33E-17
38613,45.8722,,7.04E-17,1.49E-16,,6.56E-17,1.81E-17
38624,45.8853,,5.97E-17,8.61E-17,,,
38687,45.9602,,,7.74E-17,,,
38827,46.1265,,2.92E-16,5.08E-16,,3.23E-16,9.09E-17
38867,46.174,,5.45E-17,1.34E-16,,6.36E-17,
38888,46.1989,,5.66E-17,5.06E-17,,6.08E-17,
38912,46.2275,,4.99E-16,1.10E-15,,4.01E-16,8.47E-17
38988,46.3177,,9.10E-16,2.05E-15,1.18E-17,1.15E-15,2.44E-16
38992,46.3225,,3.15E-16,5.28E-16,,2.26E-16,6.74E-17
38997,46.3284,,3.79E-17,1.28E-16,,8.00E-17,
39019,46.3546,,1.39E-16,3.22E-16,,9.80E-17,6.29E-17
39094,46.4437,,,4.02E-17,,,
39157,46.5185,,3.31E-16,,,3.11E-16,7.86E-17
39159,46.5209,,1.01E-16,8.25E-16,,1.63E-16,4.09E-17
39267,46.6492,,4.30E-17,8.05E-17,,,
39326,46.7193,,3.46E-17,7.70E-17,,,
39335,46.73,,3.69E-17,5.72E-17,,,
39341,46.7371,,5.73E-17,1.34E-16,,,
39368,46.7692,,,4.81E-17,,,
39374,46.7763,,1.71E-16,2.81E-16,,1.52E-16,2.60E-17
39389,46.7941,,9.57E-17,2.15E-16,,1.17E-16,3.12E-17
39410,46.8191,,,4.58E-17,,,
39421,46.8321,,8.44E-16,1.40E-15,1.48E-17,7.62E-16,1.97E-16
39428,46.8405,,1.11E-16,2.43E-16,,1.46E-16,
39433,46.8464,,3.73E-16,6.37E-16,,3.60E-16,9.81E-17
39453,46.8702,,2.36E-16,4.90E-16,,2.23E-16,6.89E-17
39460,46.8785,,2.87E-17,1.22E-16,,,
39466,46.8856,,1.68E-16,2.36E-16,,6.75E-17,2.85E-17
39468,46.888,,5.12E-17,1.44E-16,1.11E-17,6.03E-17,1.95E-17
39511,46.9391,,9.08E-17,1.26E-16,,8.04E-17,1.80E-17
39600,47.0448,,2.30E-16,6.28E-16,1.02E-17,3.22E-16,8.66E-17
39677,47.1363,,1.56E-15,3.27E-15,4.06E-17,1.61E-15,4.73E-16
39683,47.1434,,5.08E-17,6.68E-17,,,
39705,47.1695,,,1.51E-15,,8.46E-16,
39706,47.1707,,6.98E-16,,1.06E-17,,2.37E-16
39708,47.1731,,3.59E-16,7.19E-16,,2.76E-16,8.94E-17
39753,47.2266,,7.67E-16,1.55E-15,1.19E-17,6.83E-16,2.41E-16
39763,47.2384,,1.17E-16,2.22E-16,,1.09E-16,2.51E-17
39816,47.3014,,9.94E-17,1.55E-16,1.07E-17,9.95E-17,2.92E-17
39824,47.3109,,2.99E-17,3.65E-17,,,
39877,47.3739,,,4.03E-17,,,
39901,47.4024,,,4.12E-17,,,
39947,47.457,,,5.28E-17,,,
39975,47.4903,,7.21E-17,1.35E-16,,7.09E-17,
39987,47.5046,,5.13E-17,1.22E-16,,,
40033,47.5592,,3.39E-17,9.38E-17,,,1.96E-17
40046,47.5746,,5.13E-17,,,,
40063,47.5948,,1.87E-16,2.95E-16,,1.58E-16,5.37E-17
40072,47.6055,,3.50E-17,,,,
40080,47.615,,9.02E-17,2.03E-16,,1.05E-16,3.62E-17
40091,47.6281,,8.18E-16,1.65E-15,,9.01E-16,1.59E-16
40133,47.678,,4.06E-17,1.12E-16,,,
40157,47.7065,,2.96E-17,6.94E-17,,5.14E-17,
40168,47.7196,,,5.29E-17,,,
40256,47.8241,,7.35E-17,1.87E-16,,1.22E-16,1.92E-17
40283,47.8562,,,7.00E-17,,,
40366,47.9548,,,4.20E-17,,,
40373,47.9631,,5.59E-17,1.42E-16,,6.73E-17,2.16E-17
40375,47.9655,,5.15E-17,1.33E-16,,8.43E-17,1.93E-17
40389,47.9821,,1.49E-15,2.88E-15,2.38E-17,1.31E-15,3.74E-16
40436,48.038,,9.85E-17,1.17E-16,,6.11E-17,2.84E-17
40446,48.0498,,,5.91E-17,,,
40449,48.0534,,2.93E-17,7.34E-17,,4.68E-17,
40466,48.0736,,3.56E-16,7.68E-16,,3.14E-16,9.24E-17
40500,48.114,,3.85E-17,5.15E-17,,,
40544,48.1663,,3.77E-17,4.06E-17,,,
40550,48.1734,,3.11E-17,1.29E-16,,9.68E-17,3.26E-17
40568,48.1948,,,5.39E-17,,,
40593,48.2245,,5.79E-17,4.80E-17,,,
40674,48.3207,,1.53E-16,2.31E-16,,1.89E-16,3.59E-17
40685,48.3338,,6.24E-16,1.26E-15,,7.55E-16,1.68E-16
40703,48.3552,,4.05E-17,5.32E-17,,,
40720,48.3754,,2.87E-16,5.52E-16,1.01E-17,2.27E-16,9.16E-17
40753,48.4146,,5.63E-17,1.67E-16,,7.08E-17,2.12E-17
40834,48.5108,,3.19E-17,7.14E-17,,,
40903,48.5928,,,4.97E-17,,,
40930,48.6248,,1.27E-16,1.97E-16,,1.13E-16,2.51E-17
40933,48.6284,,6.76E-17,1.34E-16,,7.86E-17,
40951,48.6498,,3.70E-16,5.56E-16,,2.83E-16,6.23E-17
40999,48.7068,,,1.66E-16,,,
41024,48.7365,,,,3.84E-17,,
41025,48.7377,,1.66E-15,3.10E-15,,1.37E-15,3.67E-16
41074,48.7959,,1.13E-16,3.52E-16,,1.52E-16,5.32E-17
41079,48.8019,,,6.00E-17,,,
41131,48.8636,,7.44E-17,9.10E-17,,,3.29E-17
41171,48.9111,,5.00E-17,,,,
41172,48.9123,,,1.77E-16,,6.85E-17,
41197,48.942,,,4.31E-17,,,
41262,49.0193,,3.41E-16,4.69E-16,,1.19E-16,5.91E-17
41312,49.0787,,5.88E-16,1.13E-15,,6.53E-16,1.94E-16
41428,49.2165,,8.81E-17,1.16E-16,,6.74E-17,1.88E-17
41465,49.2604,,6.26E-17,2.66E-16,,1.30E-16,2.82E-17
41470,49.2664,,1.81E-16,3.94E-16,,2.21E-16,5.46E-17
41475,49.2723,,1.18E-16,2.10E-16,,1.05E-16,3.44E-17
41485,49.2842,,6.20E-17,1.01E-16,,,
41509,49.3127,,5.48E-17,1.59E-16,,7.91E-17,1.80E-17
41530,49.3376,,4.73E-16,1.11E-15,,4.59E-16,1.13E-16
41555,49.3673,,,4.40E-17,,,
41576,49.3923,,8.53E-16,1.53E-15,,9.37E-16,1.98E-16
41603,49.4244,,3.86E-16,8.51E-16,1.16E-17,3.32E-16,4.79E-17
41644,49.4731,,3.90E-17,8.34E-17,,5.63E-17,
41651,49.4814,,3.16E-17,6.77E-17,,,
41666,49.4992,,1.13E-15,2.36E-15,3.28E-17,1.15E-15,3.00E-16
41727,49.5717,,1.28E-16,2.55E-16,,1.17E-16,3.03E-17
41732,49.5776,,2.68E-16,4.97E-16,1.24E-17,2.40E-16,5.09E-17
41824,49.6869,,6.32E-16,1.26E-15,,6.21E-16,1.66E-16
41835,49.7,,,3.81E-17,,,
41911,49.7903,,,3.82E-17,,,
41914,49.7938,,9.51E-17,1.75E-16,,8.77E-17,
41938,49.8223,,1.57E-16,2.08E-16,,5.21E-17,2.65E-17
41940,49.8247,,,,,5.29E-17,
41941,49.8259,,5.10E-17,6.72E-17,,,
41984,49.877,,1.48E-16,2.78E-16,,,1.83E-17
42096,50.01,,,,1.24E-17,,
42099,50.0136,,1.07E-16,1.90E-16,,,3.48E-17
42100,50.0148,,,,,8.92E-17,
42128,50.0481,,1.87E-15,3.69E-15,1.45E-17,1.97E-15,4.57E-16
42144,50.0671,,2.81E-16,5.65E-16,,1.76E-16,3.82E-17
42181,50.111,,1.77E-16,2.69E-16,,5.17E-17,2.29E-17
42203,50.1372,,7.61E-17,1.71E-16,,6.84E-17,
42217,50.1538,,,4.23E-17,,,
42236,50.1764,,8.41E-16,1.65E-15,,7.95E-16,1.76E-16
42276,50.2239,,4.62E-17,1.78E-16,,,
42298,50.25,,7.02E-17,1.88E-16,,5.51E-17,3.18E-17
42314,50.269,,1.51E-15,3.38E-15,2.37E-17,1.64E-15,4.14E-16
42321,50.2773,,3.29E-17,,,,
42327,50.2845,,,1.81E-16,,5.10E-17,1.82E-17
42328,50.2857,,8.53E-17,,,,
42346,50.307,,3.03E-16,5.25E-16,1.63E-17,2.25E-16,7.66E-17
42379,50.3463,,2.97E-17,9.48E-17,,,
42402,50.3736,,2.18E-16,3.63E-16,,2.08E-16,2.01E-17
42405,50.3771,,4.25E-16,7.84E-16,,2.79E-16,8.37E-17
42466,50.4496,,2.10E-15,3.81E-15,3.76E-17,1.89E-15,4.55E-16
42469,50.4532,,5.61E-17,1.94E-16,,1.30E-16,1.90E-17
42484,50.471,,,5.16E-17,,,
42492,50.4805,,6.58E-16,1.51E-15,2.64E-17,8.16E-16,1.72E-16
42507,50.4983,,2.41E-15,4.44E-15,,2.32E-15,5.97E-16
42508,50.4995,,,,9.85E-18,,
42512,50.5043,,4.95E-17,6.49E-17,,7.45E-17,2.27E-17
42535,50.5316,,,4.62E-17,,,
42576,50.5803,,,4.75E-17,,,
42621,50.6337,,5.19E-17,1.03E-16,,,
42626,50.6397,,9.29E-17,2.09E-16,,5.86E-17,
42677,50.7003,,1.69E-16,3.44E-16,,1.67E-16,2.37E-17
42743,50.7787,,4.78E-17,1.07E-16,,5.11E-17,
42746,50.7822,,8.78E-17,1.22E-16,,8.81E-17,2.64E-17
42756,50.7941,,3.81E-17,1.07E-16,,,2.24E-17
42787,50.831,,1.85E-15,3.26E-15,1.50E-17,1.59E-15,4.06E-16
42807,50.8547,,,4.36E-17,,,
42852,50.9082,,4.39E-17,9.46E-17,,6.07E-17,
42926,50.9961,,5.32E-17,1.86E-16,,,
42960,51.0365,,,2.21E-16,,5.60E-17,2.28E-17
43001,51.0852,,3.24E-17,,,,
43036,51.1268,,3.18E-17,7.19E-17,,,
43152,51.2646,,6.96E-17,1.37E-16,,9.29E-17,
43162,51.2765,,1.17E-16,3.53E-16,,1.13E-16,
43182,51.3002,,3.44E-17,1.09E-16,,,
43208,51.3311,,,7.02E-17,,,
43232,51.3596,,2.42E-16,3.77E-16,,1.40E-16,3.41E-17
43268,51.4024,,1.06E-16,2.36E-16,,1.09E-16,2.86E-17
43276,51.4119,,7.86E-16,1.23E-15,1.11E-17,5.58E-16,1.74E-16
43299,51.4392,,,3.72E-17,,,
43302,51.4428,,3.84E-16,8.01E-16,1.44E-17,4.78E-16,1.23E-16
43306,51.4475,,2.66E-16,6.10E-16,1.24E-17,2.17E-16,7.80E-17
43312,51.4547,,6.59E-17,1.13E-16,,,
43369,51.5224,,,1.00E-16,,,
43471,51.6435,,,7.25E-17,,,
43515,51.6958,,,6.58E-17,,,
43521,51.7029,,1.98E-16,4.93E-16,,2.03E-16,8.27E-17
43639,51.8431,,4.84E-17,1.22E-16,,6.33E-17,
43656,51.8633,,3.23E-17,3.86E-17,,,
43674,51.8847,,3.89E-16,6.12E-16,,2.85E-16,8.45E-17
43684,51.8966,,5.63E-17,8.23E-17,,,
43697,51.912,,1.37E-16,2.48E-16,,1.82E-16,2.51E-17
43764,51.9916,,7.67E-17,1.48E-16,,7.20E-17,2.22E-17
43773,52.0023,,4.99E-17,8.32E-17,,5.30E-17,
43791,52.0237,,,4.69E-17,,,
43802,52.0368,,,4.31E-17,,,
43867,52.114,,1.43E-15,2.49E-15,2.32E-17,1.33E-15,3.31E-16
43874,52.1223,,4.46E-17,8.02E-17,,,
43876,52.1247,,6.66E-16,1.40E-15,1.76E-17,7.19E-16,2.06E-16
43923,52.1805,,9.28E-17,1.88E-16,,8.64E-17,
43968,52.234,,3.79E-17,4.17E-17,,,
44018,52.2934,,5.52E-17,1.08E-16,,,2.57E-17
44139,52.4371,,,4.40E-17,,,
44161,52.4633,,,5.52E-17,,,
44188,52.4953,,,6.02E-17,,,
44419,52.7698,,9.71E-17,2.03E-16,,9.14E-17,3.42E-17
44431,52.784,,4.77E-15,9.42E-15,6.53E-17,5.08E-15,1.23E-15
44467,52.8268,,2.03E-14,3.77E-14,5.68E-17,1.73E-14,4.72E-15
44492,52.8565,,3.96E-17,4.94E-17,,,
44531,52.9028,,7.29E-17,1.50E-16,,5.58E-17,
44562,52.9397,,,3.66E-17,,,
44597,52.9812,,,7.01E-17,,,
44600,52.9848,,4.09E-16,8.42E-16,1.60E-17,4.67E-16,1.10E-16
44611,52.9979,,3.73E-17,1.36E-16,,,
44623,53.0121,,5.36E-17,7.77E-17,,,
44696,53.0988,,3.25E-17,5.44E-17,,,
44712,53.1179,,4.33E-17,1.22E-16,,,
44718,53.125,,3.10E-16,5.48E-16,,1.47E-16,6.09E-17
44727,53.1357,,3.08E-16,4.75E-16,,2.04E-16,4.98E-17
44732,53.1416,,7.97E-16,1.57E-15,,6.98E-16,1.87E-16
44745,53.1571,,,7.04E-17,,,
44754,53.1678,,2.14E-16,5.02E-16,,1.37E-16,4.18E-17
44781,53.1998,,1.82E-16,3.69E-16,,1.71E-16,5.43E-17
44816,53.2414,,1.16E-16,2.49E-16,,1.53E-16,2.92E-17
44861,53.2949,,,6.90E-17,,,
44876,53.3127,,3.40E-17,8.75E-17,,,
44881,53.3186,,1.57E-16,3.21E-16,,1.54E-16,5.77E-17
44906,53.3483,,,8.54E-17,,4.66E-17,
44973,53.4279,,1.01E-16,1.89E-16,,8.13E-17,2.61E-17
45026,53.4909,,7.40E-16,1.47E-15,,9.21E-16,1.81E-16
45046,53.5146,,1.52E-16,,,,
45047,53.5158,,,2.14E-16,,7.29E-17,
45106,53.5859,,3.63E-16,8.41E-16,,4.09E-16,1.20E-16
45111,53.5919,,1.59E-16,3.21E-16,9.30E-18,1.99E-16,4.15E-17
45120,53.6026,,6.78E-16,1.37E-15,,5.09E-16,1.54E-16
45135,53.6204,,3.63E-17,6.88E-17,,,
45144,53.6311,,,4.33E-17,,,
45198,53.6952,,5.15E-17,1.17E-16,,5.64E-17,
45240,53.7451,,1.76E-16,3.53E-16,,1.02E-16,3.37E-17
45253,53.7606,,3.37E-16,6.05E-16,,3.22E-16,1.00E-16
45262,53.7713,,,4.92E-17,,,
45345,53.8699,,1.66E-16,4.25E-16,,1.43E-16,3.83E-17
45373,53.9031,,4.29E-16,5.72E-16,,3.03E-16,9.44E-17
45385,53.9174,,1.85E-16,3.37E-16,,1.15E-16,4.00E-17
45393,53.9269,,2.14E-16,4.15E-16,,1.98E-16,5.08E-17
45403,53.9388,,4.29E-17,5.43E-17,,,
45438,53.9803,,5.42E-17,8.82E-17,,7.60E-17,
45463,54.01,,8.76E-16,1.58E-15,,8.26E-16,2.55E-16
45488,54.0397,,4.92E-17,1.83E-16,,1.07E-16,2.46E-17
45546,54.1086,,,6.60E-17,,,
45568,54.1348,,6.03E-17,1.71E-16,,9.39E-17,2.17E-17
45581,54.1502,,3.73E-16,8.46E-16,,2.97E-16,9.50E-17
45594,54.1657,,5.18E-17,1.21E-16,,,
45599,54.1716,,,4.50E-17,,,
45617,54.193,,2.07E-15,4.20E-15,,2.25E-15,5.90E-16
45621,54.1977,,5.08E-16,8.94E-16,1.64E-17,3.26E-16,1.17E-16
45636,54.2156,,4.84E-16,1.20E-15,,5.74E-16,1.44E-16
45689,54.2785,,3.72E-17,5.53E-17,,,
45697,54.288,,9.67E-16,1.54E-15,1.67E-17,5.37E-16,2.01E-16
45699,54.2904,,,,,7.49E-17,
45738,54.3367,,,6.22E-17,,,
45748,54.3486,,3.27E-17,7.16E-17,,,1.75E-17
